"Id","sex","age","VD02","VD03","VD04","VD05","VD06","VD07","VD08","VD09","VD10","VD11","VD12","VD14","VD15","VD16","VD17","VD18","VD19","VD20","VD21","VD22","VD23","VD24","VD25","VD26","VD27","VD28","VD29","VD30","VD31","VD33","VD34","VD35","VD36","VD38","VD39","VD40"
507.0,2,38.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
508.0,2,25.0,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
512.0,2,20.0,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2
513.0,2,21.0,2,2,1,1,1,2,1,2,2,1,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,2,1,2,2,1,1,2,2,2,1
516.0,2,51.0,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
517.0,2,44.0,1,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2
520.0,2,29.0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
521.0,2,28.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
522.0,2,38.0,2,1,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2
523.0,2,23.0,2,2,2,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2
526.0,2,28.0,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
529.0,2,18.0,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2
530.0,2,23.0,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,1,2
531.0,2,25.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
533.0,2,28.0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
535.0,2,36.0,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,2
536.0,2,39.0,2,2,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2,2,1,2
537.0,2,49.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
538.0,2,20.0,1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,2,2,1,1,2,1,2,1
539.0,2,28.0,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1
540.0,2,40.0,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,1
541.0,2,22.0,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,1,2,1
542.0,2,52.0,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,1,1,1,2,1
543.0,2,27.0,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,1,2,2,1,2,2,2,1,1,1,2,1,2,2
545.0,2,23.0,2,2,1,2,2,2,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,2,1
546.0,2,55.0,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2
547.0,2,37.0,2,1,1,2,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2,2,1,2,1,2,1,1,2,2,2,2
551.0,2,22.0,2,1,1,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2
552.0,2,23.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
554.0,2,50.0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2
555.0,2,35.0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2
558.0,2,28.0,2,1,2,1,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
559.0,2,48.0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,1,1,2,1,1,2,1,1,2
560.0,2,20.0,1,1,2,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,2,2,2,2,1,1,2,1,1,2,1,2,1,1,2,1,2,1
562.0,2,27.0,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2
564.0,2,40.0,2,1,2,1,2,1,1,2,1,2,2,1,1,2,1,2,1,2,2,2,1,1,2,1,1,2,1,2,1,2,1,1,2,2,2,2
565.0,2,39.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
568.0,2,28.0,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
569.0,2,25.0,2,1,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,1,1,1,1,2,1,1,2,2,2,1,2,2,2,1,2,2,1,2
570.0,2,25.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2
571.0,2,21.0,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
572.0,2,58.0,1,2,1,2,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,1,2,2,1,1,1,2,2,2
574.0,2,59.0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,2,1,1,1,2
577.0,2,20.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
578.0,2,24.0,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,2
579.0,2,58.0,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1
581.0,2,22.0,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2
583.0,2,36.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2
584.0,2,40.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2
589.0,2,26.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
590.0,2,30.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
591.0,2,25.0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2
593.0,2,27.0,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2
594.0,2,18.0,2,1,2,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2
595.0,2,45.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
599.0,2,19.0,2,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,2,1,1,1,2,2,1,2,2,1,2,1,2,1,2,1,2,1
603.0,2,40.0,1,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
604.0,2,24.0,2,2,2,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,2,2,2,1,1,1,2,1,2
606.0,2,46.0,2,2,2,1,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2
607.0,2,29.0,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
608.0,2,34.0,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,2,2,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2
609.0,2,54.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
610.0,2,33.0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2
613.0,2,30.0,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
614.0,2,58.0,1,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1
615.0,2,45.0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2
618.0,2,37.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
619.0,2,38.0,2,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2
620.0,2,47.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
621.0,2,23.0,2,2,2,1,1,2,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1
623.0,2,39.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2
624.0,2,40.0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
627.0,2,29.0,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,2
629.0,2,36.0,1,1,2,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,2,1,1,1,2,1,2,1,2,1,2,2,1,2,2,2,2,1
630.0,2,25.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2
631.0,2,47.0,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2
633.0,2,23.0,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,1,2,2,2
635.0,2,28.0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1
636.0,2,40.0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
639.0,2,20.0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
640.0,2,21.0,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2
641.0,2,59.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
642.0,2,20.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,1
644.0,2,34.0,2,1,1,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,1,2,1,2,1,1,1,1,2
647.0,2,22.0,1,2,2,2,1,2,2,1,2,1,2,1,2,1,1,2,1,2,2,1,2,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2
649.0,2,55.0,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
650.0,2,44.0,2,1,1,2,1,2,1,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2
653.0,2,63.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
654.0,2,30.0,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
655.0,2,46.0,2,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2
656.0,2,40.0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
658.0,2,61.0,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2
659.0,2,35.0,1,2,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1
660.0,2,23.0,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,1
661.0,2,45.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2
662.0,2,64.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
663.0,2,31.0,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2
666.0,2,33.0,2,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1,2
667.0,2,34.0,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1
668.0,2,25.0,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
671.0,2,30.0,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2
676.0,2,18.0,1,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,1,1,1,2,1,2,1,2
678.0,2,57.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
679.0,2,24.0,2,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,1,2,1,2,1,1,2,2,1,1,1,1,2,2,1,2,2
680.0,2,35.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
681.0,2,22.0,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,2,2,1,2,1,2
682.0,2,54.0,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2
684.0,2,24.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1
685.0,2,22.0,1,2,2,2,1,1,1,2,1,2,1,1,2,1,2,1,2,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,2,2,1,2
688.0,2,30.0,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1
689.0,2,26.0,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2
690.0,2,62.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
691.0,2,47.0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
694.0,2,42.0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
695.0,2,23.0,2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,2
696.0,2,42.0,1,2,2,1,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1
699.0,2,30.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
700.0,2,59.0,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,1
701.0,2,40.0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2
702.0,2,19.0,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2
704.0,2,63.0,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
707.0,2,31.0,2,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,1,1,1
708.0,2,50.0,1,1,1,2,1,1,2,1,2,1,1,2,2,1,1,1,1,2,1,2,1,2,1,2,2,1,1,2,2,2,1,1,1,1,2,2
709.0,2,46.0,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1
710.0,2,61.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2
711.0,2,55.0,2,1,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2
712.0,2,24.0,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,1,2,1,2,1,2,1,2,1
713.0,2,20.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2
714.0,2,64.0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
715.0,2,51.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
717.0,2,47.0,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,1,2,1,1,2
718.0,2,60.0,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2
719.0,2,53.0,1,2,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,2
720.0,2,59.0,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2
721.0,2,59.0,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2
725.0,2,55.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
727.0,2,63.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
728.0,2,46.0,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2
729.0,2,60.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
730.0,2,41.0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2
731.0,2,64.0,2,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2
732.0,2,39.0,1,1,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2
733.0,2,24.0,2,1,2,1,2,1,1,1,1,2,2,2,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
735.0,2,38.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1
736.0,2,21.0,1,1,2,1,2,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1
737.0,2,35.0,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2
739.0,2,53.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
740.0,2,25.0,2,1,2,1,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,2,1,1,1
741.0,2,58.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
742.0,2,22.0,2,2,2,1,1,1,1,2,1,1,1,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2,1
743.0,2,18.0,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2
745.0,2,23.0,1,1,2,2,2,1,2,1,1,1,2,1,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2
746.0,2,23.0,1,2,2,1,2,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,1,1,1,2,1,2,1
747.0,2,21.0,2,1,2,1,2,1,2,2,2,1,1,1,1,1,2,2,1,2,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,1
750.0,2,24.0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2
751.0,2,58.0,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2
753.0,2,40.0,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1
754.0,2,45.0,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
755.0,2,62.0,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,2
757.0,2,25.0,2,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1
758.0,2,22.0,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1
759.0,2,26.0,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,2,2
760.0,2,48.0,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
761.0,2,27.0,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,1
762.0,2,42.0,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,2,1,1,1,2,2,2,1,1,2,2,1,2,1,2,1,1,2,1,2,1
763.0,2,28.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
765.0,2,34.0,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2
766.0,2,63.0,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2
